region,calibration_year,calibration_end,prediction_year,train_start,train_end,prediction_start,prediction_end,n_calibration_rows,n_prediction_rows,fit_MAE,fit_MAPE,fit_Bias,fit_RMSE,pred_year_MAE,pred_year_MAPE,pred_year_Bias,pred_year_RMSE,export_path
32,2021,2021-12-31,2022,1978-01-01,2021-12-31,2022-01-01,2022-12-31,16071,365,,,,,2.3700485229492188,22.17950439453125,0.8721462488174438,3.0237789154052734,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2021_predict_2022.pkl
32,2022,2022-12-31,2023,1978-01-01,2022-12-31,2023-01-01,2023-12-31,16436,365,,,,,2.289673089981079,21.029787063598633,0.7988135814666748,2.771263360977173,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2022_predict_2023.pkl
32,2023,2023-12-31,2024,1978-01-01,2023-12-31,2024-01-01,2024-12-31,16801,366,,,,,2.267488956451416,19.814678192138672,0.9158753752708435,2.897674322128296,../Outputs/lstm_rolling_exports/lstm_region_32_calib_2023_predict_2024.pkl
27,2010,2010-12-31,2011,1978-01-01,2010-12-31,2011-01-01,2011-12-31,12053,365,,,,,2.416081428527832,50.298458099365234,0.7284353375434875,3.0045995712280273,../Outputs/lstm_rolling_exports/lstm_region_27_calib_2010_predict_2011.pkl
27,2011,2011-12-31,2012,1978-01-01,2011-12-31,2012-01-01,2012-12-31,12418,366,,,,,2.829143524169922,28.03019142150879,0.5717839598655701,3.5708670616149902,../Outputs/lstm_rolling_exports/lstm_region_27_calib_2011_predict_2012.pkl
27,2012,2012-12-31,2013,1978-01-01,2012-12-31,2013-01-01,2013-12-31,12784,365,,,,,2.857118606567383,28.421297073364258,0.7435315251350403,3.4448659420013428,../Outputs/lstm_rolling_exports/lstm_region_27_calib_2012_predict_2013.pkl
27,2013,2013-12-31,2014,1978-01-01,2013-12-31,2014-01-01,2014-12-31,13149,365,,,,,2.1945695877075195,20.091060638427734,0.7342308759689331,2.735797643661499,../Outputs/lstm_rolling_exports/lstm_region_27_calib_2013_predict_2014.pkl
27,2014,2014-12-31,2015,1978-01-01,2014-12-31,2015-01-01,2015-12-31,13514,365,,,,,2.453080415725708,24.723461151123047,0.39908498525619507,3.0321521759033203,../Outputs/lstm_rolling_exports/lstm_region_27_calib_2014_predict_2015.pkl
27,2015,2015-12-31,2016,1978-01-01,2015-12-31,2016-01-01,2016-12-31,13879,366,,,,,2.4056615829467773,22.326478958129883,0.6578123569488525,2.9525339603424072,../Outputs/lstm_rolling_exports/lstm_region_27_calib_2015_predict_2016.pkl
27,2016,2016-12-31,2017,1978-01-01,2016-12-31,2017-01-01,2017-12-31,14245,365,,,,,2.7976889610290527,25.722030639648438,0.8214643001556396,3.4383137226104736,../Outputs/lstm_rolling_exports/lstm_region_27_calib_2016_predict_2017.pkl
