region,year,contract,itype,model,timing,Y_actual,Y_pred,delta,delta_sq
11,2016,Summer,CDD,Benth,180,222.2175595238095,248.7103359460832,0.11921999539120635,0.014213407301079265
11,2016,Summer,CDD,HBA,mid,222.2175595238095,161.60278571428572,-0.2727722054882401,0.07440467608691868
11,2016,Summer,CDD,Alaton,mid,222.2175595238095,128.73487925261057,-0.4206808880068847,0.17697240953426105
11,2016,Summer,CDD,Benth,mid,222.2175595238095,166.06358777634753,-0.2526981750127868,0.06385636765479302
11,2017,Summer,CDD,HBA,180,237.84333333333336,197.15660714285713,-0.17106523702076815,0.029263315316971586
11,2017,Summer,CDD,Alaton,180,237.84333333333336,244.87710135397873,0.029573114041366307,0.0008745690741036571
11,2017,Summer,CDD,Benth,180,237.84333333333336,251.87909533866858,0.05901263579107485,0.003482491183010049
11,2017,Summer,CDD,HBA,mid,237.84333333333336,267.5865505952381,0.12505381944096852,0.015638457756774356
11,2017,Summer,CDD,Alaton,mid,237.84333333333336,237.40576887983204,-0.001839717125424258,3.384559101579295e-06
11,2017,Summer,CDD,Benth,mid,237.84333333333336,274.0822595036399,0.15236469175916853,0.023214999294866437
11,2018,Summer,CDD,HBA,180,341.6560119047619,196.20627380952382,-0.4257198264545183,0.18123737063646517
11,2018,Summer,CDD,Alaton,180,341.6560119047619,249.91550382400462,-0.2685171777581082,0.07210147475117946
11,2018,Summer,CDD,Benth,180,341.6560119047619,256.3225906690388,-0.2497641436484079,0.06238212745242254
11,2018,Summer,CDD,HBA,mid,341.6560119047619,259.78900892857143,-0.2396182128327695,0.05741688792117042
11,2018,Summer,CDD,Alaton,mid,341.6560119047619,260.87712454076575,-0.2364333848939079,0.05590074549239079
11,2018,Summer,CDD,Benth,mid,341.6560119047619,292.82003937963907,-0.14293901123781796,0.02043156093364505
11,2019,Summer,CDD,HBA,180,274.45994047619047,204.7090744047619,-0.2541386037991926,0.064586429941003
11,2019,Summer,CDD,Alaton,180,274.45994047619047,251.46700389769822,-0.08377520063073429,0.007018284240719783
11,2019,Summer,CDD,Benth,180,274.45994047619047,259.17801332277014,-0.05567999150224272,0.0031002614536898214
11,2019,Summer,CDD,HBA,mid,274.45994047619047,233.7726488095238,-0.1482449190802631,0.021976556033113756
11,2019,Summer,CDD,Alaton,mid,274.45994047619047,205.01931091288765,-0.25300825119623177,0.06401317517337551
11,2019,Summer,CDD,Benth,mid,274.45994047619047,243.8748250366886,-0.11143744834468888,0.012418304893575203
11,2020,Summer,CDD,HBA,180,266.0785714285714,207.90123809523806,-0.2186471951535978,0.04780659594853548
11,2020,Summer,CDD,Alaton,180,266.0785714285714,255.75425447159853,-0.03880176032794301,0.0015055766045471322
11,2020,Summer,CDD,Benth,180,266.0785714285714,264.1606201554536,-0.00720821396033645,5.195834849798929e-05
11,2020,Summer,CDD,HBA,mid,266.0785714285714,179.3254255952381,-0.3260433388812828,0.10630425882885501
11,2020,Summer,CDD,Alaton,mid,266.0785714285714,151.7770313635694,-0.4295781484819276,0.18453738565316105
11,2020,Summer,CDD,Benth,mid,266.0785714285714,191.6775869175057,-0.27962035466294066,0.07818754274182872
11,2021,Summer,CDD,HBA,180,133.73333333333335,214.19204166666663,0.6016354062811561,0.36196516209109175
11,2021,Summer,CDD,Alaton,180,133.73333333333335,258.6029046125996,0.933720622726318,0.871834201304423
11,2021,Summer,CDD,Benth,180,133.73333333333335,267.06532534438855,0.9969989432531545,0.9940068928479069
11,2021,Summer,CDD,HBA,mid,133.73333333333335,185.2315763888889,0.3850815781821202,0.14828782185523234
11,2021,Summer,CDD,Alaton,mid,133.73333333333335,156.54614578624563,0.17058434037571496,0.029099017181417778
11,2021,Summer,CDD,Benth,mid,133.73333333333335,196.18271759344233,0.46696947353022666,0.21806048920909707
11,2022,Summer,CDD,HBA,180,330.85555555555555,210.95016666666666,-0.36241008160660915,0.1313410672501091
11,2022,Summer,CDD,Alaton,180,330.85555555555555,262.53670359184053,-0.20649147586171715,0.04263872960355011
11,2022,Summer,CDD,Benth,180,330.85555555555555,270.40720718430015,-0.18270313844285813,0.03338043679687018
11,2022,Summer,CDD,HBA,mid,330.85555555555555,234.18768749999998,-0.2921754416160124,0.08536648868351186
11,2022,Summer,CDD,Alaton,mid,330.85555555555555,211.59932679146402,-0.36044801654861935,0.12992277263383378
11,2022,Summer,CDD,Benth,mid,330.85555555555555,251.32856526672225,-0.2403677041338952,0.05777663319059977
11,2023,Summer,CDD,HBA,180,310.2944444444445,220.39586111111112,-0.2897202477933147,0.08393782198141966
11,2023,Summer,CDD,Alaton,180,310.2944444444445,265.9597510322699,-0.14287943018622862,0.020414531570341378
11,2023,Summer,CDD,Benth,180,310.2944444444445,273.56074163979326,-0.11838337251064791,0.014014622886994827
11,2023,Summer,CDD,HBA,mid,310.2944444444445,270.5489375,-0.12808965051116325,0.016406958568071943
11,2023,Summer,CDD,Alaton,mid,310.2944444444445,251.7435583189855,-0.1886946001572452,0.03560565212850264
11,2023,Summer,CDD,Benth,mid,310.2944444444445,291.1324242221633,-0.06175431292877035,0.003813595165304493
11,2024,Summer,CDD,HBA,180,197.73958333333334,217.54704166666664,0.1001694147395036,0.01003391164925468
11,2024,Summer,CDD,Alaton,180,197.73958333333334,270.5464071791214,0.36819549540091934,0.13556792283352842
11,2024,Summer,CDD,Benth,180,197.73958333333334,277.372082177563,0.402714001424751,0.16217856694353436
11,2024,Summer,CDD,HBA,mid,197.73958333333334,172.77984027777777,-0.12622532441307144,0.015932832523185128
11,2024,Summer,CDD,Alaton,mid,197.73958333333334,142.25241096739097,-0.2806073090202006,0.07874046187555835
11,2024,Summer,CDD,Benth,mid,197.73958333333334,187.1254245518365,-0.05367746104534046,0.002881269824274043
11,2005,June,CDD,HBA,180,83.39464285714288,32.107083333333335,-0.6149982512865536,0.37822284908551895
11,2005,June,CDD,Alaton,180,83.39464285714288,55.1840858172562,-0.3382778086622672,0.11443187583334545
11,2005,June,CDD,Benth,180,83.39464285714288,45.889645088433205,-0.4497291011001352,0.20225626437633562
11,2005,June,CDD,HBA,mid,83.39464285714288,21.762232142857144,-0.7390452024581915,0.5461878112764692
11,2005,June,CDD,Alaton,mid,83.39464285714288,23.06402402538221,-0.7234351843811903,0.5233584660006467
11,2005,June,CDD,Benth,mid,83.39464285714288,22.48878441734805,-0.7303329848672426,0.5333862687850961
11,2006,June,CDD,HBA,180,50.00833333333331,35.59889880952382,-0.2881406670316847,0.0830250439974642
11,2006,June,CDD,Alaton,180,50.00833333333331,55.89058688371204,0.11762546676311408,0.013835750431240456
11,2006,June,CDD,Benth,180,50.00833333333331,46.40512622636008,-0.0720521334505562,0.005191509934776759
11,2006,June,CDD,HBA,mid,50.00833333333331,51.230684523809515,0.024442949984526657,0.0005974578039460717
11,2006,June,CDD,Alaton,mid,50.00833333333331,52.883291778390245,0.05748958730325481,0.003305052648298557
11,2006,June,CDD,Benth,mid,50.00833333333331,52.18936355154957,0.04361333547507932,0.0019021230312618123
11,2017,June,CDD,HBA,180,74.52767857142858,35.07283333333333,-0.5293985535894703,0.28026282854262324
11,2017,June,CDD,Alaton,180,74.52767857142858,68.78672884393745,-0.07703110894550277,0.005933791745373918
11,2017,June,CDD,Benth,180,74.52767857142858,54.14138345189465,-0.27353991846123804,0.07482408699178075
11,2017,June,CDD,HBA,mid,74.52767857142858,42.15508928571429,-0.4343700207257611,0.18867731490529813
11,2017,June,CDD,Alaton,mid,74.52767857142858,69.93333964987958,-0.061646075788416035,0.0038002386601111338
11,2017,June,CDD,Benth,mid,74.52767857142858,62.28647911707497,-0.1642503790403379,0.026978187014894673
11,2019,June,CDD,HBA,180,75.425,38.39502976190476,-0.4909508815126979,0.24103276805809512
11,2019,June,CDD,Alaton,180,75.425,70.29255542564185,-0.06804699468820877,0.004630393486097112
11,2019,June,CDD,Benth,180,75.425,56.06876798766628,-0.25662886327257173,0.06585837346457231
11,2019,June,CDD,HBA,mid,75.425,38.13066964285714,-0.4944558217718642,0.24448655968408953
11,2019,June,CDD,Alaton,mid,75.425,43.01218749065757,-0.42973566469131497,0.18467274150768628
11,2019,June,CDD,Benth,mid,75.425,41.61371124367187,-0.4482769473825406,0.20095222155460907
11,2023,June,CDD,HBA,180,86.49444444444444,42.42305555555555,-0.5095285503243625,0.2596193435956464
11,2023,June,CDD,Alaton,180,86.49444444444444,75.23141417379537,-0.13021680574968414,0.016956416499650972
11,2023,June,CDD,Benth,180,86.49444444444444,59.21566270774187,-0.3153818943160423,0.09946573926237527
11,2023,June,CDD,HBA,mid,86.49444444444444,65.19407738095238,-0.24626283457052933,0.060645383690711895
11,2023,June,CDD,Alaton,mid,86.49444444444444,82.86736138769254,-0.04193428930665695,0.0017584846196544034
11,2023,June,CDD,Benth,mid,86.49444444444444,77.00128556491217,-0.10975455060156782,0.01204606137775211
11,2005,July,CDD,HBA,180,76.17738095238093,64.96854166666667,-0.1471413055368889,0.02165056379510009
11,2005,July,CDD,Alaton,180,76.17738095238093,72.88792970629977,-0.043181469419871735,0.0018646393012593178
11,2005,July,CDD,Benth,180,76.17738095238093,74.81662817030384,-0.017862950459371956,0.0003190849991139768
11,2005,July,CDD,HBA,mid,76.17738095238093,79.40407738095237,0.0423576708496775,0.0017941722798096192
11,2005,July,CDD,Alaton,mid,76.17738095238093,99.36482006626296,0.30438745496352365,0.09265172273917113
11,2005,July,CDD,Benth,mid,76.17738095238093,96.46293436074578,0.26629365770720714,0.0709123121350832
11,2006,July,CDD,HBA,180,178.01130952380953,66.2499107142857,-0.6278331366051516,0.39417444741946295
11,2006,July,CDD,Alaton,180,178.01130952380953,73.62265068433716,-0.5864158806466736,0.34388358507461375
11,2006,July,CDD,Benth,180,178.01130952380953,74.93490202253679,-0.5790441504925055,0.3352921282195873
11,2006,July,CDD,HBA,mid,178.01130952380953,110.55770833333335,-0.3789287398138828,0.1435869898569373
11,2006,July,CDD,Alaton,mid,178.01130952380953,116.77564437287336,-0.343998734208209,0.11833512913685
11,2006,July,CDD,Benth,mid,178.01130952380953,117.40457402895785,-0.3404656460141671,0.11591685611584415
11,2008,July,CDD,HBA,180,58.77499999999999,72.30142857142856,0.2301391505134593,0.05296402859905667
11,2008,July,CDD,Alaton,180,58.77499999999999,75.8305169745555,0.2901831896989452,0.08420628358385401
11,2008,July,CDD,Benth,180,58.77499999999999,77.43852105235044,0.3175418298996248,0.10083281373600227
11,2008,July,CDD,HBA,mid,58.77499999999999,61.35041666666666,0.04381823337586847,0.001920037576182074
11,2008,July,CDD,Alaton,mid,58.77499999999999,50.28381184201015,-0.1444693859292189,0.020871403470765593
11,2008,July,CDD,Benth,mid,58.77499999999999,53.95597350398506,-0.08199109308404824,0.006722539345117063
11,2009,July,CDD,HBA,180,57.61089285714286,74.31226190476191,0.2898995002391868,0.08404172023893028
11,2009,July,CDD,Alaton,180,57.61089285714286,76.85185396049032,0.33398130369301987,0.11154351121648917
11,2009,July,CDD,Benth,180,57.61089285714286,78.16169340550108,0.356717272188748,0.12724721227778132
11,2009,July,CDD,HBA,mid,57.61089285714286,82.63464285714286,0.43435796181897657,0.18866683899553552
11,2009,July,CDD,Alaton,mid,57.61089285714286,73.10907109038641,0.26901472038758756,0.07236891978521191
11,2009,July,CDD,Benth,mid,57.61089285714286,76.46799975707498,0.32731842824744783,0.10713735347037966
11,2010,July,CDD,HBA,180,98.26547619047616,73.02655654761904,-0.25684422058805706,0.06596895364948652
11,2010,July,CDD,Alaton,180,98.26547619047616,77.08365580295226,-0.2155570929760256,0.04646486033227495
11,2010,July,CDD,Benth,180,98.26547619047616,78.9235874031704,-0.19683300317818403,0.038743231140143004
11,2010,July,CDD,HBA,mid,98.26547619047616,110.516875,0.1246765322316856,0.015544237689318537
11,2010,July,CDD,Alaton,mid,98.26547619047616,99.24510393389387,0.009969195503808625,9.938485899315811e-05
11,2010,July,CDD,Benth,mid,98.26547619047616,103.24663505610528,0.05069083322787463,0.002569560573336198
11,2013,July,CDD,HBA,180,116.30446428571429,69.51381845238095,-0.40231169216675244,0.16185469765407579
11,2013,July,CDD,Alaton,180,116.30446428571429,80.33883920619618,-0.3092368405667105,0.09562742356368115
11,2013,July,CDD,Benth,180,116.30446428571429,81.18354451735163,-0.301973961051782,0.09118827315330313
11,2013,July,CDD,HBA,mid,116.30446428571429,70.25877976190476,-0.39590642376971363,0.15674189638212407
11,2013,July,CDD,Alaton,mid,116.30446428571429,76.77462115798042,-0.33988242300505855,0.11552006146778955
11,2013,July,CDD,Benth,mid,116.30446428571429,78.2324005153636,-0.32734825790369165,0.10715688195258183
11,2014,July,CDD,HBA,180,73.51178571428568,73.48404166666664,-0.00037740951807196086,1.4243794433130977e-07
11,2014,July,CDD,Alaton,180,73.51178571428568,80.80612600324937,0.09922681401475156,0.009845960619518096
11,2014,July,CDD,Benth,180,73.51178571428568,82.63655736765263,0.12412664941689364,0.015407425095464422
11,2014,July,CDD,HBA,mid,73.51178571428568,58.378898809523804,-0.20585660867466962,0.04237694333503606
11,2014,July,CDD,Alaton,mid,73.51178571428568,45.814393137580225,-0.3767748573590013,0.14195929313789576
11,2014,July,CDD,Benth,mid,73.51178571428568,51.13917996862456,-0.3043403928808848,0.09262307473889134
11,2015,July,CDD,HBA,180,105.26470238095236,69.68713095238094,-0.3379819694907452,0.11423181170084303
11,2015,July,CDD,Alaton,180,105.26470238095236,82.28085331516766,-0.21834336245597577,0.04767382392858161
11,2015,July,CDD,Benth,180,105.26470238095236,84.10578580623583,-0.20100675816421854,0.04040371682768863
11,2015,July,CDD,HBA,mid,105.26470238095236,106.75805952380951,0.014186684701322755,0.00020126202281474511
11,2015,July,CDD,Alaton,mid,105.26470238095236,115.65720344954609,0.0987273115634083,0.009747082048538296
11,2015,July,CDD,Benth,mid,105.26470238095236,115.73357633264956,0.09945284330744042,0.009890868041934297
11,2016,July,CDD,HBA,180,70.47678571428573,68.18536607142856,-0.032513112220336274,0.00105710246625218
11,2016,July,CDD,Alaton,180,70.47678571428573,82.49967438269277,0.17059360109225294,0.029102176733622722
11,2016,July,CDD,Benth,180,70.47678571428573,84.27643456889308,0.19580417459092705,0.03833927478723424
11,2016,July,CDD,HBA,mid,70.47678571428573,59.711473214285704,-0.15274976562697978,0.023332490899097256
11,2016,July,CDD,Alaton,mid,70.47678571428573,45.9685255537553,-0.3477494030429735,0.12092964731674445
11,2016,July,CDD,Benth,mid,70.47678571428573,52.260738429334765,-0.2584687581922248,0.06680609896143078
11,2017,July,CDD,HBA,180,77.91541666666667,68.68420535714286,-0.11847733997260466,0.014036880086984147
11,2017,July,CDD,Alaton,180,77.91541666666667,84.67368114111754,0.08673847569042328,0.007523563165098151
11,2017,July,CDD,Benth,180,77.91541666666667,86.52184250684397,0.1104585742895635,0.012201096634083019
11,2017,July,CDD,HBA,mid,77.91541666666667,82.59751488095239,0.060092064120203625,0.003611056170226664
11,2017,July,CDD,Alaton,mid,77.91541666666667,74.07662868400587,-0.04926865756341508,0.002427400618101058
11,2017,July,CDD,Benth,mid,77.91541666666667,79.65445437090304,0.02231955854996219,0.0004981626938651903
11,2018,July,CDD,HBA,180,155.70297619047622,69.93372619047618,-0.550851705590238,0.30343760155167426
11,2018,July,CDD,Alaton,180,155.70297619047622,84.69739147958984,-0.4560322894793165,0.20796544904774714
11,2018,July,CDD,Benth,180,155.70297619047622,86.37351200536516,-0.4452674308569298,0.1982630849819308
11,2018,July,CDD,HBA,mid,155.70297619047622,109.48758630952382,-0.29681763966037294,0.08810071121355499
11,2018,July,CDD,Alaton,mid,155.70297619047622,124.74529200252663,-0.19882525655821834,0.039531482645441346
11,2018,July,CDD,Benth,mid,155.70297619047622,124.93216808796765,-0.1976250477374671,0.03905565949323615
11,2019,July,CDD,HBA,180,108.4223214285714,76.487625,-0.2945398697223982,0.08675373485608731
11,2019,July,CDD,Alaton,180,108.4223214285714,86.16082587723993,-0.205322070750877,0.042157152737428136
11,2019,July,CDD,Benth,180,108.4223214285714,87.53674329569454,-0.1926317187982022,0.03710697908714965
11,2019,July,CDD,HBA,mid,108.4223214285714,77.6656369047619,-0.28367483852549674,0.08047141401246664
11,2019,July,CDD,Alaton,mid,108.4223214285714,64.09353082280185,-0.4088529928311242,0.16716076974696728
11,2019,July,CDD,Benth,mid,108.4223214285714,70.17573442099538,-0.3527556549577557,0.12443655210467518
11,2020,July,CDD,HBA,180,60.84166666666667,77.2526994047619,0.269733451386307,0.07275613479676925
11,2020,July,CDD,Alaton,180,60.84166666666667,86.69504353266572,0.42492880754963513,0.18056449148555484
11,2020,July,CDD,Benth,180,60.84166666666667,89.24279242726959,0.4668038749859404,0.21790585770188947
11,2020,July,CDD,HBA,mid,60.84166666666667,61.80050297619047,0.015759533919032523,0.0002483629093451366
11,2020,July,CDD,Alaton,mid,60.84166666666667,49.504567803418254,-0.18633774326664973,0.03472175456570787
11,2020,July,CDD,Benth,mid,60.84166666666667,55.937058958001046,-0.0806126455334714,0.006498398619905107
11,2022,July,CDD,HBA,180,110.07777777777777,77.495060515873,-0.29599722959235175,0.08761435992634739
11,2022,July,CDD,Alaton,180,110.07777777777777,89.07918252051847,-0.19076143869519904,0.036389926493062184
11,2022,July,CDD,Benth,180,110.07777777777777,90.83908352395115,-0.17477364316588231,0.03054582634547516
11,2022,July,CDD,HBA,mid,110.07777777777777,86.28376686507936,-0.2161563522905882,0.04672356863557287
11,2022,July,CDD,Alaton,mid,110.07777777777777,80.99115266242529,-0.2642370304210884,0.0698212082457552
11,2022,July,CDD,Benth,mid,110.07777777777777,85.32689013621254,-0.22484908526707084,0.050557111145438496
11,2023,July,CDD,HBA,180,66.21111111111111,80.47457440476191,0.21542401349699147,0.04640750559115196
11,2023,July,CDD,Alaton,180,66.21111111111111,89.67099626975053,0.3543194603587092,0.1255422799888869
11,2023,July,CDD,Benth,180,66.21111111111111,92.41448094631474,0.39575487249006996,0.15662191909963152
11,2023,July,CDD,HBA,mid,66.21111111111111,93.65168353174604,0.4144405970560739,0.171761008488195
11,2023,July,CDD,Alaton,mid,66.21111111111111,96.15447785395361,0.45224081336731414,0.20452175327512986
11,2023,July,CDD,Benth,mid,66.21111111111111,98.73541558958016,0.4912212456892456,0.24129831221649417
11,2024,July,CDD,HBA,180,67.85555555555555,79.4515882936508,0.17089290100353238,0.02920438361340312
11,2024,July,CDD,Alaton,180,67.85555555555555,90.52594176030203,0.33409771711596253,0.11162128458209772
11,2024,July,CDD,Benth,180,67.85555555555555,93.1674285486115,0.3730258014368814,0.13914824853762767
11,2024,July,CDD,HBA,mid,67.85555555555555,58.62758630952379,-0.1359943068843718,0.018494451504960697
11,2024,July,CDD,Alaton,mid,67.85555555555555,49.81801755193747,-0.26582256759876,0.07066163744479732
11,2024,July,CDD,Benth,mid,67.85555555555555,55.91884140989208,-0.17591358655800107,0.030945589935699336
11,2009,August,CDD,HBA,180,90.29505952380951,73.39129166666666,-0.18720589970579254,0.035046048884655255
11,2009,August,CDD,Alaton,180,90.29505952380951,47.79119693240188,-0.47072190677497666,0.22157911351786982
11,2009,August,CDD,Benth,180,90.29505952380951,62.13860071549964,-0.3118272356959399,0.09723622492177125
11,2009,August,CDD,HBA,mid,90.29505952380951,73.74235119047619,-0.18331798462316332,0.03360548348629834
11,2009,August,CDD,Alaton,mid,90.29505952380951,80.78588382964043,-0.1053122479160851,0.01109066956113897
11,2009,August,CDD,Benth,mid,90.29505952380951,83.86840732554182,-0.07117390732294797,0.005065725083615587
11,2011,August,CDD,HBA,180,51.83125000000001,70.56141666666664,0.36136822219542514,0.13058699201268215
11,2011,August,CDD,Alaton,180,51.83125000000001,49.16649536472614,-0.05141212367584946,0.0026432064608608403
11,2011,August,CDD,Benth,180,51.83125000000001,64.13432671719254,0.237367933769541,0.0563435359820212
11,2011,August,CDD,HBA,mid,51.83125000000001,45.51602678571429,-0.1218420009991216,0.014845473207469949
11,2011,August,CDD,Alaton,mid,51.83125000000001,32.90534348363954,-0.3651447054886862,0.1333306559464194
11,2011,August,CDD,Benth,mid,51.83125000000001,40.46234891579299,-0.21934452833391097,0.04811202211002587
11,2012,August,CDD,HBA,180,77.87113095238094,68.84339583333332,-0.11593173244868088,0.013440166588552528
11,2012,August,CDD,Alaton,180,77.87113095238094,48.46161647612994,-0.37766902980046924,0.14263389607042773
11,2012,August,CDD,Benth,180,77.87113095238094,64.9527118100812,-0.16589484426776205,0.027521099354625024
11,2012,August,CDD,HBA,mid,77.87113095238094,53.195074404761904,-0.3168832434539665,0.10041498998190582
11,2012,August,CDD,Alaton,mid,77.87113095238094,59.24297270275121,-0.23921776943269327,0.0572251412123532
11,2012,August,CDD,Benth,mid,77.87113095238094,63.957643933925176,-0.17867323677325314,0.03192412553903098
11,2013,August,CDD,HBA,180,55.03809523809524,68.08070238095237,0.23697417373247956,0.0561567590161914
11,2013,August,CDD,Alaton,180,55.03809523809524,49.49911472410073,-0.10063902993068412,0.010128214345389134
11,2013,August,CDD,Benth,180,55.03809523809524,65.95004497111411,0.19826176189080838,0.039307726228047596
11,2013,August,CDD,HBA,mid,55.03809523809524,62.04971726190476,0.12739579728326697,0.01622968916543925
11,2013,August,CDD,Alaton,mid,55.03809523809524,54.34482172483618,-0.012596248294203338,0.0001586654710892205
11,2013,August,CDD,Benth,mid,55.03809523809524,61.966154549254554,0.12587752685096526,0.01584515176611548
11,2015,August,CDD,HBA,180,90.38309523809524,66.65573214285715,-0.2625199218142878,0.06891670934937978
11,2015,August,CDD,Alaton,180,90.38309523809524,50.84738745696082,-0.4374236982810328,0.191339491817856
11,2015,August,CDD,Benth,180,90.38309523809524,67.36529317108676,-0.2546693273379598,0.06485646628676893
11,2015,August,CDD,HBA,mid,90.38309523809524,84.39398809523811,-0.06626357646947231,0.0043908615665256044
11,2015,August,CDD,Alaton,mid,90.38309523809524,71.45237474273267,-0.2094497919715359,0.043869215356919664
11,2015,August,CDD,Benth,mid,90.38309523809524,80.1118687345197,-0.11364101302924125,0.012914279842312179
11,2016,August,CDD,HBA,180,90.01041666666669,65.0373869047619,-0.2774459966604396,0.07697628106290468
11,2016,August,CDD,Alaton,180,90.01041666666669,49.991980425763074,-0.4445978334830165,0.1976672335377921
11,2016,August,CDD,Benth,180,90.01041666666669,68.31593643037921,-0.24102188435176453,0.05809154873647535
11,2016,August,CDD,HBA,mid,90.01041666666669,46.089517857142866,-0.4879535106717146,0.2380986285768511
11,2016,August,CDD,Alaton,mid,90.01041666666669,43.978183979589296,-0.5114100610993436,0.2615402505936344
11,2016,August,CDD,Benth,mid,90.01041666666669,50.846495318490796,-0.43510432234983043,0.18931577132750516
11,2017,August,CDD,HBA,180,54.573035714285716,67.10040773809524,0.22955241283251915,0.0526943102372313
11,2017,August,CDD,Alaton,180,54.573035714285716,51.660863194777235,-0.05336284634695801,0.0028475933702490496
11,2017,August,CDD,Benth,180,54.573035714285716,69.61717375887056,0.27566980373508354,0.07599384069133948
11,2017,August,CDD,HBA,mid,54.573035714285716,49.23669047619049,-0.09778355131338824,0.009561622907458031
11,2017,August,CDD,Alaton,mid,54.573035714285716,43.78901643066544,-0.1976070992289937,0.03904856566569736
11,2017,August,CDD,Benth,mid,54.573035714285716,51.63650792340688,-0.05380913398794365,0.0028954229005324727
11,2018,August,CDD,HBA,180,95.54285714285716,61.73280952380952,-0.3538731060606062,0.12522617519298104
11,2018,August,CDD,Alaton,180,95.54285714285716,51.33438228716744,-0.46270831936278106,0.2140989888075294
11,2018,August,CDD,Benth,180,95.54285714285716,70.51168970995423,-0.2619888935860055,0.06863818036241932
11,2018,August,CDD,HBA,mid,95.54285714285716,95.37858333333332,-0.0017193730063798443,2.956243535067664e-06
11,2018,August,CDD,Alaton,mid,95.54285714285716,90.92531711945514,-0.04832951579517658,0.0023357420969962227
11,2018,August,CDD,Benth,mid,95.54285714285716,98.89477699150294,0.03508289315269205,0.0012308093919632067
11,2019,August,CDD,HBA,180,80.29761904761902,62.844952380952385,-0.2173497405485542,0.04724090971652382
11,2019,August,CDD,Alaton,180,80.29761904761902,53.397151924683634,-0.3350095238438211,0.11223138106606374
11,2019,August,CDD,Benth,180,80.29761904761902,71.17335623970962,-0.11363055238908674,0.012911902436248988
11,2019,August,CDD,HBA,mid,80.29761904761902,64.4453988095238,-0.19741830985915487,0.038973989067645286
11,2019,August,CDD,Alaton,mid,80.29761904761902,59.04685113175333,-0.2646500377958071,0.07003964250532212
11,2019,August,CDD,Benth,mid,80.29761904761902,67.0155484814228,-0.16541051557605385,0.027360638663135955
11,2020,August,CDD,HBA,180,117.13690476190476,63.709625,-0.4561097108592916,0.20803606834014657
11,2020,August,CDD,Alaton,180,117.13690476190476,51.99467352802489,-0.5561204760044626,0.30926998383143
11,2020,August,CDD,Benth,180,117.13690476190476,72.97308138312859,-0.3770274062520655,0.14214966506516002
11,2020,August,CDD,HBA,mid,117.13690476190476,115.70030952380954,-0.012264241069159883,0.00015041160900246796
11,2020,August,CDD,Alaton,mid,117.13690476190476,118.26592858178294,0.009638497979548508,9.290064330176067e-05
11,2020,August,CDD,Benth,mid,117.13690476190476,125.13183745361691,0.0682528935518899,0.004658457478205614
11,2022,August,CDD,HBA,180,125.86666666666667,64.06910912698415,-0.4909763575716302,0.2410577836943053
11,2022,August,CDD,Alaton,180,125.86666666666667,53.53800973205537,-0.5746450497982889,0.3302169332576779
11,2022,August,CDD,Benth,180,125.86666666666667,73.8715805732044,-0.4130965526493295,0.17064876181076025
11,2022,August,CDD,HBA,mid,125.86666666666667,99.69347420634922,-0.2079437960300645,0.04324062230739307
11,2022,August,CDD,Alaton,mid,125.86666666666667,97.88891289531615,-0.22228088271729757,0.049408790821581
11,2022,August,CDD,Benth,mid,125.86666666666667,106.57461369351216,-0.1532737259519691,0.023492835067199323
11,2023,August,CDD,HBA,180,69.98333333333335,68.1545257936508,-0.02613204391068173,0.000682883718949798
11,2023,August,CDD,Alaton,180,69.98333333333335,54.51492854648933,-0.22102983739238888,0.04885418901770587
11,2023,August,CDD,Benth,180,69.98333333333335,74.9325479781179,0.07071990442654745,0.005001304882100006
11,2023,August,CDD,HBA,mid,69.98333333333335,50.08597420634921,-0.2843156817382824,0.0808354068823043
11,2023,August,CDD,Alaton,mid,69.98333333333335,46.44844605847328,-0.33629274505634765,0.11309281037753365
11,2023,August,CDD,Benth,mid,69.98333333333335,55.27625983796982,-0.2101510859065996,0.044163478907723
11,2024,August,CDD,HBA,180,88.40347222222222,63.06556746031748,-0.28661662404178145,0.08214908917710789
11,2024,August,CDD,Alaton,180,88.40347222222222,54.17013610989833,-0.38723972318949895,0.14995460321587978
11,2024,August,CDD,Benth,180,88.40347222222222,76.65444851828681,-0.1329022877563176,0.017663018090863045
11,2024,August,CDD,HBA,mid,88.40347222222222,93.97993253968255,0.06307965261186382,0.003979042573633419
11,2024,August,CDD,Alaton,mid,88.40347222222222,95.80464178890689,0.0837203492197699,0.007009096873480226
11,2024,August,CDD,Benth,mid,88.40347222222222,103.99047608411274,0.17631664763923577,0.031087560234738423
11,2020,September,CDD,HBA,180,50.583928571428565,16.29922619047619,-0.6777785622668596,0.4593837794685313
11,2020,September,CDD,Alaton,180,50.583928571428565,11.947492473812227,-0.7638085294830075,0.5834034697109943
11,2020,September,CDD,Benth,180,50.583928571428565,27.04015029302661,-0.4654398925373353,0.21663429356516625
11,2020,September,CDD,HBA,mid,50.583928571428565,35.46589880952381,-0.29887021804874025,0.08932340723650155
11,2020,September,CDD,Alaton,mid,50.583928571428565,56.92727416574897,0.1254023911045796,0.015725759694745944
11,2020,September,CDD,Benth,mid,50.583928571428565,57.940915528233255,0.14544119376604042,0.021153140844090916
11,2023,September,CDD,HBA,180,86.2888888888889,20.931617063492062,-0.7574239588315369,0.5736910534120377
11,2023,September,CDD,Alaton,180,86.2888888888889,12.834119858253255,-0.8512656725157361,0.7246532452036686
