region,year,model,30,60,90,120,180,270,360,365,ISL,IISL,mid90,-270,-180,-120,-90,-60,-30
11,2014,RandomForest,,,,,,,,,,,,,,,,,
11,2014,SVM,1.6957743249973318,1.6821362999009515,1.4952925339797218,1.2909050223473706,0.9678339068832892,0.7505065285098634,0.8196041630505893,0.8259555721895216,0.6861036637650338,0.4860255055864528,0.5185744019052935,0.7004084397470216,0.7244097754766449,0.9493643111411593,1.158088709436414,1.4883411172855512,1.9579394047095295
11,2014,KNN,2.045845259590776,1.956466102202695,1.7274631318293676,1.4938965555295045,1.1235618932018616,0.8785324662563754,0.9503106765516526,0.957500092988957,0.801001536734628,0.5803388655701056,0.606833956093374,0.8141604478878878,0.8389009704375092,1.0779189840305707,1.3061369006409873,1.65506485842657,2.1540528800117458
11,2014,LSTM,0.04914586496762938,0.09176382250013373,0.09350696995748771,0.08005104051047318,0.07309937952418562,0.06245354270980197,0.058071331887799275,0.06194565689529728,0.06219912096574357,0.04949787264366793,0.019909408375075353,0.05953163343752925,0.05578972168653867,0.047491277821708866,0.07465342282205939,0.14362732159744787,0.2918013572954178
11,2014,FeedForwardNN,0.07964744309592303,0.08663832171367158,0.08528384908414106,0.04716876436117247,0.016270577016246776,0.015006309433481241,0.021419287567748024,0.02544137557770971,0.02059132061751694,0.053069359675911934,0.015515610247812018,0.047588581002792424,0.05984003561479603,0.041412790382947255,0.07944647029502135,0.11517391964328359,0.22596793009868707
11,2015,HBA,,,,,,,,,,,,,,,,,
11,2015,Alaton,,,,,,,,,,,,,,,,,
11,2015,Benth,,,,,,,,,,,,,,,,,
11,2015,XGB,0.08412593866985187,0.26666198372812777,0.16866290073233478,0.08061098685641889,0.057197207735616276,0.043388194442514676,0.00985562745366796,0.005608044107116644,0.015924824067862324,0.028755566137129086,0.002857069230844708,0.017014037885781392,0.01728282779452856,0.03381162920975811,0.14784075924847612,0.3011616815143265,0.3933393886046675
11,2015,RandomForest,,,,,,,,,,,,,,,,,
11,2015,SVM,2.2181351118777575,2.1994571118301502,1.7576407684637188,1.4035958795894736,0.9963099101511553,0.7748862941113175,0.8522489131608009,0.8610181038928718,0.7144120594528109,0.5402562446809283,0.5668994949953131,0.7491033431919832,0.7763403358027129,0.995402989240621,1.2012613874254008,1.4163246645518057,1.6286692725585772
11,2015,KNN,2.595304866039676,2.4999253195835136,2.0038213467418,1.5912490301411009,1.1164530286936183,0.8602255981017107,0.9333778167922371,0.9411273709525555,0.7878873086727314,0.5887159200446759,0.6191824535078714,0.8086556404135967,0.8308976315727635,1.0592755836520402,1.261170662630416,1.454668255882763,1.6325784415555538
11,2015,LSTM,0.1760533639058437,0.27607602789202923,0.17335524878449196,0.10014757688326043,0.1163224588754633,0.07025642193809464,0.06705130788721123,0.06632706106696261,0.09520493721041509,0.02144285490768162,0.05728722754278176,0.0509337530770909,0.044911380993666504,0.07795077903419617,0.047757478124913835,0.007968074106301404,0.002433374343954818
11,2015,FeedForwardNN,0.07190351219157198,0.38221847280153115,0.19868347276423354,0.13224984284992972,0.13351728755079742,0.07536418803527552,0.06816004642138704,0.06603539724731221,0.10938821495469356,0.01374264622375348,0.08010859140603122,0.04927046451408565,0.030956825517245583,0.06135470027331764,0.025935586502695222,0.024536740974429594,0.13308705897170212
11,2016,HBA,,,,,,,,,,,,,,,,,
11,2016,Alaton,,,,,,,,,,,,,,,,,
11,2016,Benth,,,,,,,,,,,,,,,,,
11,2016,XGB,0.06069782533418792,0.03998521358704335,0.06548045741025293,0.11486174320892134,0.09978077899329436,0.04011029737107108,0.05612450135956639,0.06174185877491549,0.11519092092094146,0.018127104419074155,0.07517689723668755,0.06264573535312672,0.03234724076951898,0.07522832643782487,0.18784302028013594,0.23331234048827987,0.3204068987866718
11,2016,RandomForest,,,,,,,,,,,,,,,,,
11,2016,SVM,1.8866184333885605,1.8273068562107455,1.6273149139615821,1.3583777037971285,0.9554865483503002,0.7476723942075975,0.8106134992917258,0.8168301116866292,0.6536535045980916,0.5448492216193549,0.5133650557547499,0.6952370389073664,0.7313361495284254,0.9478706701176363,1.191960507254223,1.5507114458217406,2.070750318110078
11,2016,KNN,2.324954472306504,2.1122622608704065,1.8887218081932478,1.597627717467636,1.1154130937386764,0.8567674054519038,0.9264097622212684,0.9341647244614428,0.7679878658211918,0.6043334974199713,0.5852661781050207,0.7910595176567674,0.8206995084229568,1.0643551842855912,1.3547494236526014,1.7720542574233666,2.3444884058707745
11,2016,LSTM,0.494841364279162,0.27207870331130146,0.22037975532126894,0.16839487676406792,0.1066226304436821,0.06196739441370768,0.06274475176068497,0.0670881319936551,0.05551484606327589,0.018384623636425172,0.07590067784065907,0.04792012473691274,0.03679808131274888,0.051952951846726714,0.0998182841049793,0.02712484734925804,0.016332508597225494
11,2016,FeedForwardNN,0.5634828203916789,0.3869262195664249,0.2736527240789066,0.2348774547010841,0.15543802541454527,0.08048402837431123,0.05019037133908245,0.05109223260581334,0.10232758212201057,0.007330168664491796,0.0911882791128936,0.020182080645732542,0.024992320165171646,0.04372081253857689,0.1002487287825817,0.2251501664580704,0.3937135472666235
11,2017,HBA,,,,,,,,,,,,,,,,,
11,2017,Alaton,,,,,,,,,,,,,,,,,
11,2017,Benth,,,,,,,,,,,,,,,,,
11,2017,XGB,2.0587297394216724,0.1881489072236674,0.034259803864994644,0.013752494917287415,0.035672652370109845,0.00799589964848968,0.005958635060476909,0.003608708470163009,0.03626446860642831,0.05982917258246812,0.03901752223122992,0.01228687970155876,0.031825638744533306,0.04068343069907293,0.006296304488460054,0.07765305091517728,0.03222613324942379
11,2017,RandomForest,,,,,,,,,,,,,,,,,
11,2017,SVM,4.324022259344823,2.043651434491818,1.5579736315175758,1.3137469231261374,0.9398575672100594,0.7235289390551025,0.7903106246832865,0.7980829257745181,0.6809401238592028,0.4667532891133997,0.5412597107951004,0.6811623188214389,0.6969405499455769,0.9161615320901093,1.1494994658714648,1.5017369398297964,1.8687453279400346
