region,oos_year,model,win_label,win_start,win_end,win_corr,instrument,n_win_days,K,yield_r2,yield_c,cdd_mean,cdd_std,rev_mean,rev_std,N_var,V_var,HE_var_sd,N_sv,V_sv,HE_sd,HE_var5,HE_var10,HE_es5,HE_es10,HE_sv,actual_cCDD,actual_payoff
24,2020,Benth,Mar–May,60,151,-0.411,call,92,183.7,0.01,-6.2441e-08,227.16,44.6,1065.07,138.74,0.00151,938.9212,0.0001,0.00075,938.9212,0.0,0.0054,0.0095,0.0001,0.0001,0.0,284.4,2013.75
24,2020,XGB,Mar–May,60,151,-0.411,call,92,183.7,0.01,-6.2441e-08,220.4,42.59,1061.73,142.59,-0.00091,814.7781,0.0,-0.00212,814.7781,-0.0,0.0035,0.0093,-0.0001,-0.0002,0.0001,284.4,2013.75
24,2020,WaveletFNN,Mar–May,60,151,-0.411,call,92,183.7,0.01,-6.2441e-08,227.36,48.86,1064.31,139.8,0.00275,954.3048,0.0003,0.00272,954.3048,0.0001,0.0148,0.009,0.0,0.0005,0.0001,284.4,2013.75
24,2020,LSTM,Mar–May,60,151,-0.411,call,92,183.7,0.01,-6.2441e-08,262.15,39.48,1061.68,140.29,0.0018,1566.0782,0.0001,0.00129,1566.0782,0.0,0.0127,-0.0085,0.0001,0.0001,0.0,284.4,2013.75
24,2020,FeedForwardNN,Mar–May,60,151,-0.411,call,92,183.7,0.01,-6.2441e-08,253.86,38.02,1060.56,142.22,0.00356,1404.3368,0.0003,0.00615,1404.3368,0.0001,0.0125,0.0268,0.0,0.0002,0.0005,284.4,2013.75
24,2021,HBA,Mar–May,60,151,-0.439,call,92,185.7,0.023,-2.89074e-07,225.52,42.66,1043.53,136.51,0.00669,866.577,0.0013,0.00471,866.577,0.0006,0.037,0.0545,0.0004,0.0008,0.0004,115.78,0.0
24,2021,Alaton,Mar–May,60,151,-0.439,call,92,185.7,0.023,-2.89074e-07,249.32,44.43,1041.44,135.52,0.00784,1294.9394,0.0023,0.00654,1294.9394,0.0011,0.0446,0.0668,0.0011,0.0021,0.0009,115.78,0.0
24,2021,Benth,Mar–May,60,151,-0.439,call,92,185.7,0.023,-2.89074e-07,245.61,44.43,1040.71,136.39,0.00875,1227.8596,0.0028,0.0068,1227.8596,0.0013,0.0469,0.087,0.0011,0.001,0.0009,115.78,0.0
24,2021,XGB,Mar–May,60,151,-0.439,call,92,185.7,0.023,-2.89074e-07,239.95,42.53,1042.27,133.37,0.00704,1117.1708,0.0017,0.00679,1117.1708,0.0009,0.0279,0.0619,0.002,0.002,0.0009,115.78,0.0
24,2021,WaveletFNN,Mar–May,60,151,-0.439,call,92,185.7,0.023,-2.89074e-07,265.34,49.51,1039.86,133.61,0.00962,1603.1745,0.0047,0.00933,1603.1745,0.0024,0.027,0.0644,0.0022,0.0034,0.0026,115.78,0.0
24,2021,LSTM,Mar–May,60,151,-0.439,call,92,185.7,0.023,-2.89074e-07,126.84,27.99,1053.8,136.0,0.04912,6.0308,0.0004,0.04719,6.0308,0.0002,-0.0009,-0.0013,0.0003,0.0001,0.0002,115.78,0.0
24,2021,FeedForwardNN,Mar–May,60,151,-0.439,call,92,185.7,0.023,-2.89074e-07,139.58,29.69,1051.27,137.17,0.00566,19.2627,0.0,-0.0038,19.2627,-0.0,-0.0026,0.0009,-0.0001,-0.0001,0.0,115.78,0.0
24,2022,HBA,Mar–May,60,151,-0.479,call,92,184.3,0.016,-5.51435e-07,207.03,42.02,1059.21,136.98,0.0174,602.7116,0.0069,0.01905,602.7116,0.0034,0.0549,0.1594,0.0031,0.0018,0.0041,282.26,1958.35
24,2022,Alaton,Mar–May,60,151,-0.479,call,92,184.3,0.016,-5.51435e-07,229.76,44.8,1058.53,131.48,0.01234,973.1625,0.0055,0.00804,973.1625,0.0024,0.0312,0.0788,0.0026,0.0038,0.0012,282.26,1958.35
24,2022,Benth,Mar–May,60,151,-0.479,call,92,184.3,0.016,-5.51435e-07,228.11,45.11,1056.7,132.25,0.01706,946.0595,0.0104,0.01702,946.0595,0.0052,0.0376,0.126,0.0041,0.0054,0.0053,282.26,1958.35
24,2022,XGB,Mar–May,60,151,-0.479,call,92,184.3,0.016,-5.51435e-07,198.81,40.41,1064.27,137.61,0.01785,483.1373,0.0057,0.02205,483.1373,0.0027,0.0532,0.0616,0.0026,0.0043,0.0043,282.26,1958.35
24,2022,WaveletFNN,Mar–May,60,151,-0.479,call,92,184.3,0.016,-5.51435e-07,213.69,46.85,1060.86,131.83,0.01682,728.7797,0.0092,0.01643,728.7797,0.0046,0.0276,0.1322,0.0051,0.0051,0.0047,282.26,1958.35
24,2022,LSTM,Mar–May,60,151,-0.479,call,92,184.3,0.016,-5.51435e-07,274.61,36.29,1043.11,132.78,0.01752,1798.7433,0.0091,0.01745,1798.7433,0.0046,0.0494,0.1241,0.003,0.0055,0.0046,282.26,1958.35
24,2022,FeedForwardNN,Mar–May,60,151,-0.479,call,92,184.3,0.016,-5.51435e-07,304.24,38.7,1033.13,132.12,0.01768,2388.1743,0.0107,0.01606,2388.1743,0.0053,0.071,0.1612,0.0036,0.0046,0.0046,282.26,1958.35
24,2023,HBA,Mar–May,60,151,-0.465,call,92,186.2,0.007,-3.2609e-07,217.08,43.88,1073.44,132.8,0.00832,733.144,0.002,0.00756,733.144,0.001,0.0235,0.0252,0.0028,0.0025,0.0008,214.72,570.5
24,2023,Alaton,Mar–May,60,151,-0.465,call,92,186.2,0.007,-3.2609e-07,243.17,46.37,1068.17,135.15,0.00878,1178.4642,0.0031,0.00746,1178.4642,0.0015,0.0446,0.044,0.0025,0.0023,0.0011,214.72,570.5
24,2023,Benth,Mar–May,60,151,-0.465,call,92,186.2,0.007,-3.2609e-07,237.69,46.3,1070.26,132.2,0.00745,1081.1131,0.0022,0.00408,1081.1131,0.0009,0.0174,0.0127,0.0014,0.0013,0.0003,214.72,570.5
24,2023,XGB,Mar–May,60,151,-0.465,call,92,186.2,0.007,-3.2609e-07,231.62,45.57,1072.5,131.56,0.00616,973.7127,0.0014,0.00203,973.7127,0.0004,0.0082,0.0072,0.0007,0.0007,0.0001,214.72,570.5
24,2023,WaveletFNN,Mar–May,60,151,-0.465,call,92,186.2,0.007,-3.2609e-07,258.58,52.05,1066.24,132.31,0.01022,1471.5019,0.0058,0.01178,1471.5019,0.0028,0.022,0.0375,0.0034,0.0041,0.0036,214.72,570.5
24,2023,LSTM,Mar–May,60,151,-0.465,call,92,186.2,0.007,-3.2609e-07,226.09,36.31,1073.88,132.66,0.00535,837.5251,0.0007,0.00184,837.5251,0.0002,0.0056,0.0022,0.0005,0.0005,0.0,214.72,570.5
24,2023,FeedForwardNN,Mar–May,60,151,-0.465,call,92,186.2,0.007,-3.2609e-07,215.5,35.58,1074.83,134.18,0.00847,659.5831,0.0015,0.00928,659.5831,0.0007,0.0161,0.0162,0.0018,0.0018,0.0008,214.72,570.5
24,2024,HBA,Mar–May,60,151,-0.485,call,92,186.7,0.006,-3.28576e-07,212.5,42.0,1078.32,130.81,0.01062,645.4593,0.003,0.01002,645.4593,0.0015,0.0173,0.0077,0.0025,0.0029,0.0012,237.81,1021.74
24,2024,Alaton,Mar–May,60,151,-0.485,call,92,186.7,0.006,-3.28576e-07,242.55,44.13,1074.82,129.15,0.0075,1151.6454,0.0022,0.00342,1151.6454,0.0008,0.01,0.0037,0.0012,0.0012,0.0002,237.81,1021.74
24,2024,Benth,Mar–May,60,151,-0.485,call,92,186.7,0.006,-3.28576e-07,233.87,43.99,1077.88,126.0,0.0093,999.9917,0.0033,0.00833,999.9917,0.0016,0.0118,-0.002,0.004,0.0036,0.0012,237.81,1021.74
24,2024,XGB,Mar–May,60,151,-0.485,call,92,186.7,0.006,-3.28576e-07,211.17,41.15,1079.79,129.49,0.00709,622.7431,0.0013,0.00244,622.7431,0.0004,0.0048,0.0009,0.0008,0.0007,0.0001,237.81,1021.74
24,2024,WaveletFNN,Mar–May,60,151,-0.485,call,92,186.7,0.006,-3.28576e-07,285.13,50.38,1067.99,127.38,0.01011,1965.5059,0.0062,0.00831,1965.5059,0.003,0.0273,-0.0119,0.0043,0.0048,0.002,237.81,1021.74
24,2024,LSTM,Mar–May,60,151,-0.485,call,92,186.7,0.006,-3.28576e-07,225.48,37.93,1076.28,132.41,0.01386,825.0893,0.005,0.01818,825.0893,0.0023,-0.0109,-0.0286,0.0019,0.0026,0.0039,237.81,1021.74
24,2024,FeedForwardNN,Mar–May,60,151,-0.485,call,92,186.7,0.006,-3.28576e-07,244.36,38.7,1073.25,129.64,0.0119,1166.3806,0.0046,0.01239,1166.3806,0.0023,0.0004,0.0086,0.0018,0.0017,0.0022,237.81,1021.74
27,2015,HBA,May–Jul,121,212,-0.621,call,92,539.2,0.503,-6.38441e-07,744.19,59.34,1005.66,89.51,0.04679,4076.2147,0.3848,0.04358,4076.2147,0.2145,0.2695,0.1562,0.3896,0.3152,0.3443,806.22,5340.6
27,2015,Alaton,May–Jul,121,212,-0.621,call,92,539.2,0.503,-6.38441e-07,819.29,127.43,931.13,138.46,0.0484,5582.8842,0.7724,0.04533,5582.8842,0.5197,0.5716,0.4887,0.6293,0.5882,0.7557,806.22,5340.6
27,2015,Benth,May–Jul,121,212,-0.621,call,92,539.2,0.503,-6.38441e-07,739.58,61.47,1009.13,91.33,0.04716,3984.7452,0.4028,0.0436,3984.7452,0.2257,0.2827,0.1726,0.3942,0.3233,0.3583,806.22,5340.6
27,2015,XGB,May–Jul,121,212,-0.621,call,92,539.2,0.503,-6.38441e-07,726.92,59.88,1021.53,91.24,0.04732,3732.8356,0.3855,0.04482,3732.8356,0.2154,0.2897,0.1711,0.3926,0.3243,0.3538,806.22,5340.6
27,2015,WaveletFNN,May–Jul,121,212,-0.621,call,92,539.2,0.503,-6.38441e-07,518.3,74.29,1203.88,103.43,0.06729,408.2703,0.2434,0.06221,408.2703,0.1294,0.1587,0.0897,0.2535,0.1963,0.2409,806.22,5340.6
27,2015,LSTM,May–Jul,121,212,-0.621,call,92,539.2,0.503,-6.38441e-07,820.76,48.36,931.13,79.65,0.04732,5598.7693,0.33,0.04443,5598.7693,0.1807,0.2388,0.137,0.3608,0.2884,0.2968,806.22,5340.6
27,2015,FeedForwardNN,May–Jul,121,212,-0.621,call,92,539.2,0.503,-6.38441e-07,813.48,54.65,939.43,85.04,0.04869,5453.9919,0.3917,0.04494,5453.9919,0.2186,0.2715,0.1623,0.3827,0.3131,0.3453,806.22,5340.6
27,2016,HBA,May–Jul,121,212,-0.588,call,92,545.4,0.419,-5.28581e-07,770.37,62.05,1025.89,90.87,0.04136,4473.4075,0.319,0.03792,4473.4075,0.1734,0.2182,0.0909,0.3287,0.2536,0.2523,630.8,1708.01
27,2016,Alaton,May–Jul,121,212,-0.588,call,92,545.4,0.419,-5.28581e-07,830.02,126.8,974.31,127.67,0.04217,5671.0742,0.6852,0.03863,5671.0742,0.4346,0.4707,0.3569,0.5487,0.4927,0.6393,630.8,1708.01
27,2016,Benth,May–Jul,121,212,-0.588,call,92,545.4,0.419,-5.28581e-07,764.84,62.87,1030.7,91.45,0.04124,4363.5213,0.3214,0.03813,4363.5213,0.1751,0.2188,0.0904,0.3246,0.2504,0.2602,630.8,1708.01
27,2016,XGB,May–Jul,121,212,-0.588,call,92,545.4,0.419,-5.28581e-07,764.35,61.89,1032.41,91.58,0.04188,4353.7739,0.3202,0.03885,4353.7739,0.1745,0.2134,0.0948,0.3175,0.247,0.2536,630.8,1708.01
27,2016,WaveletFNN,May–Jul,121,212,-0.588,call,92,545.4,0.419,-5.28581e-07,845.62,86.75,961.58,101.74,0.04236,5969.654,0.5216,0.03902,5969.654,0.306,0.349,0.2177,0.4554,0.3829,0.4662,630.8,1708.01
27,2016,LSTM,May–Jul,121,212,-0.588,call,92,545.4,0.419,-5.28581e-07,623.18,50.92,1143.78,92.02,0.03975,1570.7971,0.1762,0.03702,1570.7971,0.0919,0.1286,0.0279,0.2161,0.1526,0.1351,630.8,1708.01
27,2016,FeedForwardNN,May–Jul,121,212,-0.588,call,92,545.4,0.419,-5.28581e-07,610.38,56.27,1154.28,94.05,0.04088,1353.9402,0.1977,0.03808,1353.9402,0.1038,0.1296,0.0263,0.2233,0.157,0.1486,630.8,1708.01
27,2017,HBA,May–Jul,121,212,-0.373,call,92,547.3,0.197,-4.26688e-07,750.6,61.69,976.15,103.79,0.03129,4041.7405,0.1383,0.02877,4041.7405,0.0713,-0.1118,0.0544,0.0274,0.0531,0.0935,775.38,4560.83
27,2017,Alaton,May–Jul,121,212,-0.373,call,92,547.3,0.197,-4.26688e-07,792.79,128.98,945.27,125.93,0.03278,4912.8951,0.4249,0.02971,4912.8951,0.2392,0.0089,0.2695,0.1316,0.1675,0.3407,775.38,4560.83
27,2017,Benth,May–Jul,121,212,-0.373,call,92,547.3,0.197,-4.26688e-07,743.71,63.55,978.98,104.51,0.03183,3904.7996,0.1496,0.03027,3904.7996,0.0776,-0.0964,0.0696,0.0316,0.0609,0.1047,775.38,4560.83
27,2017,XGB,May–Jul,121,212,-0.373,call,92,547.3,0.197,-4.26688e-07,731.97,61.19,986.55,103.62,0.03126,3671.3237,0.1363,0.0284,3671.3237,0.07,-0.1377,0.0301,0.0174,0.0574,0.0921,775.38,4560.83
27,2017,WaveletFNN,May–Jul,121,212,-0.373,call,92,547.3,0.197,-4.26688e-07,777.96,87.3,958.81,109.5,0.03191,4586.2585,0.2584,0.02949,4586.2585,0.138,-0.0923,0.1386,0.0562,0.1087,0.1971,775.38,4560.83
27,2017,LSTM,May–Jul,121,212,-0.373,call,92,547.3,0.197,-4.26688e-07,746.88,49.91,976.91,101.35,0.03164,3967.7631,0.0971,0.02868,3967.7631,0.0493,-0.0938,0.0057,0.0253,0.0383,0.0611,775.38,4560.83
27,2017,FeedForwardNN,May–Jul,121,212,-0.373,call,92,547.3,0.197,-4.26688e-07,780.24,57.17,956.51,100.41,0.03216,4631.0696,0.134,0.02975,4631.0696,0.069,-0.105,0.0291,0.0298,0.057,0.0918,775.38,4560.83
27,2018,HBA,Jul–Aug,182,243,-0.292,call,62,498.2,0.153,-4.97124e-07,663.51,46.85,1050.52,116.93,0.03488,3284.4703,0.0781,0.03113,3284.4703,0.0394,0.2453,-0.0424,0.0011,0.0337,0.0562,751.13,5058.78
27,2018,Alaton,Jul–Aug,182,243,-0.292,call,62,498.2,0.153,-4.97124e-07,683.21,48.18,1034.14,116.32,0.03522,3675.7643,0.0851,0.03213,3675.7643,0.0432,-0.121,0.0001,0.0141,0.0395,0.0622,751.13,5058.78
27,2018,Benth,Jul–Aug,182,243,-0.292,call,62,498.2,0.153,-4.97124e-07,668.15,46.98,1043.79,117.45,0.03339,3376.6108,0.0713,0.03035,3376.6108,0.036,-0.1165,-0.0275,0.0168,0.0386,0.0542,751.13,5058.78
27,2018,XGB,Jul–Aug,182,243,-0.292,call,62,498.2,0.153,-4.97124e-07,657.61,46.37,1053.98,118.83,0.03363,3167.1496,0.0689,0.03025,3167.1496,0.0347,-0.1162,-0.0305,0.0052,0.0304,0.05,751.13,5058.78
27,2018,WaveletFNN,Jul–Aug,182,243,-0.292,call,62,498.2,0.153,-4.97124e-07,721.89,74.0,1006.74,121.25,0.03624,4444.6438,0.1952,0.03314,4444.6438,0.1021,-0.1184,0.0796,0.0342,0.075,0.1509,751.13,5058.78
27,2018,LSTM,Jul–Aug,182,243,-0.292,call,62,498.2,0.153,-4.97124e-07,715.27,39.44,1013.36,113.68,0.03741,4312.8827,0.0674,0.03353,4312.8827,0.0339,-0.1158,-0.026,0.0073,0.0266,0.0473,751.13,5058.78
27,2018,FeedForwardNN,Jul–Aug,182,243,-0.292,call,62,498.2,0.153,-4.97124e-07,776.27,46.91,967.46,110.71,0.03471,5524.7881,0.0865,0.03002,5524.7881,0.0434,-0.1425,0.0046,0.0115,0.0347,0.0577,751.13,5058.78
27,2019,HBA,Jul–Aug,182,243,-0.304,call,62,503.7,0.145,-4.54478e-07,676.8,49.2,1054.3,116.2,0.03057,3439.2908,0.067,0.02607,3439.2908,0.0333,-0.1137,-0.0005,0.0144,0.0314,0.0414,711.41,4154.5
27,2019,Alaton,Jul–Aug,182,243,-0.304,call,62,503.7,0.145,-4.54478e-07,688.48,51.07,1048.12,114.47,0.03195,3671.2758,0.0813,0.02884,3671.2758,0.0411,-0.1441,-0.0104,0.0046,0.0397,0.0551,711.41,4154.5
27,2019,Benth,Jul–Aug,182,243,-0.304,call,62,503.7,0.145,-4.54478e-07,679.72,48.6,1053.31,115.37,0.03115,3497.3145,0.0688,0.02764,3497.3145,0.0346,-0.117,-0.0138,0.0149,0.0377,0.0451,711.41,4154.5
27,2019,XGB,Jul–Aug,182,243,-0.304,call,62,503.7,0.145,-4.54478e-07,676.78,48.57,1055.46,114.45,0.03172,3438.9753,0.0724,0.02867,3438.9753,0.0365,-0.1519,0.0552,0.0007,0.0344,0.0492,711.41,4154.5
27,2019,WaveletFNN,Jul–Aug,182,243,-0.304,call,62,503.7,0.145,-4.54478e-07,654.28,72.95,1068.88,123.19,0.03318,3001.8849,0.1494,0.03012,3001.8849,0.077,-0.1188,0.0644,0.0192,0.0614,0.1055,711.41,4154.5
27,2019,LSTM,Jul–Aug,182,243,-0.304,call,62,503.7,0.145,-4.54478e-07,728.28,40.73,1023.46,111.64,0.03359,4462.0632,0.0601,0.03015,4462.0632,0.0302,-0.1771,-0.0154,-0.0018,0.0347,0.0401,711.41,4154.5
27,2019,FeedForwardNN,Jul–Aug,182,243,-0.304,call,62,503.7,0.145,-4.54478e-07,701.74,47.17,1039.94,114.16,0.03321,3934.8178,0.0753,0.02883,3934.8178,0.0377,-0.1298,-0.0061,0.0069,0.0389,0.0456,711.41,4154.5
27,2020,HBA,Apr–May,91,151,-0.256,call,61,148.9,0.033,-5.58907e-07,186.58,45.2,1109.13,127.35,0.01505,846.448,0.0083,0.01319,846.448,0.0041,-0.021,-0.0317,-0.0007,0.0006,0.0058,257.25,2167.21
27,2020,Alaton,Apr–May,91,151,-0.256,call,61,148.9,0.033,-5.58907e-07,189.39,65.6,1105.65,127.66,0.01715,1000.6556,0.0209,0.01437,1000.6556,0.0102,-0.0232,-0.0436,0.0011,0.0007,0.0139,257.25,2167.21
27,2020,Benth,Apr–May,91,151,-0.256,call,61,148.9,0.033,-5.58907e-07,187.82,44.68,1108.02,125.99,0.00911,859.8321,0.0031,0.00725,859.8321,0.0015,-0.0211,-0.0271,-0.0003,-0.0009,0.0018,257.25,2167.21
27,2020,XGB,Apr–May,91,151,-0.256,call,61,148.9,0.033,-5.58907e-07,181.77,44.56,1109.32,127.06,0.01393,766.4476,0.0066,0.0155,766.4476,0.0033,-0.0081,-0.0185,0.0027,0.0022,0.0072,257.25,2167.21
27,2020,WaveletFNN,Apr–May,91,151,-0.256,call,61,148.9,0.033,-5.58907e-07,224.82,61.47,1096.15,127.27,0.01503,1559.7147,0.0185,0.01438,1559.7147,0.0093,-0.0362,-0.0468,0.0011,0.0045,0.0151,257.25,2167.21
27,2020,LSTM,Apr–May,91,151,-0.256,call,61,148.9,0.033,-5.58907e-07,201.03,40.83,1106.27,125.81,0.01513,1072.156,0.0083,0.01478,1072.156,0.0042,-0.0182,0.1189,0.0041,0.0021,0.0073,257.25,2167.21
27,2020,FeedForwardNN,Apr–May,91,151,-0.256,call,61,148.9,0.033,-5.58907e-07,237.5,48.87,1094.68,125.95,0.01659,1776.1456,0.0158,0.01538,1776.1456,0.0079,-0.0262,-0.0619,0.0043,0.0019,0.0123,257.25,2167.21
27,2021,HBA,Jul–Aug,182,243,-0.204,call,62,511.8,0.147,-3.74933e-07,697.47,44.84,1143.93,131.12,0.02982,3688.1866,0.0416,0.02626,3688.1866,0.0207,0.194,0.0377,0.0074,0.0351,0.0313,531.65,396.47
27,2021,Alaton,Jul–Aug,182,243,-0.204,call,62,511.8,0.147,-3.74933e-07,698.15,47.5,1143.36,133.24,0.02998,3701.8058,0.0457,0.02651,3701.8058,0.0228,0.2175,0.0495,0.0084,0.0386,0.0331,531.65,396.47
27,2021,Benth,Jul–Aug,182,243,-0.204,call,62,511.8,0.147,-3.74933e-07,699.04,44.44,1143.82,131.44,0.0295,3719.3976,0.0398,0.02724,3719.3976,0.02,0.1925,0.0237,0.013,0.0356,0.0327,531.65,396.47
27,2021,XGB,Jul–Aug,182,243,-0.204,call,62,511.8,0.147,-3.74933e-07,705.06,43.88,1138.8,132.67,0.0289,3839.0174,0.0365,0.0261,3839.0174,0.0183,0.2554,0.0437,-0.0009,0.0318,0.0273,531.65,396.47
27,2021,WaveletFNN,Jul–Aug,182,243,-0.204,call,62,511.8,0.147,-3.74933e-07,732.23,69.62,1122.17,133.81,0.02974,4379.2148,0.0956,0.02692,4379.2148,0.0485,0.2985,0.0636,0.004,0.0562,0.072,531.65,396.47
27,2021,LSTM,Jul–Aug,182,243,-0.204,call,62,511.8,0.147,-3.74933e-07,598.4,39.94,1201.63,137.22,0.02927,1723.8545,0.0283,0.02695,1723.8545,0.0142,0.122,0.0119,0.0104,0.0247,0.0224,531.65,396.47
27,2021,FeedForwardNN,Jul–Aug,182,243,-0.204,call,62,511.8,0.147,-3.74933e-07,548.78,46.67,1225.18,140.36,0.0292,853.074,0.0243,0.02413,853.074,0.0119,0.145,0.0276,0.0036,0.0237,0.016,531.65,396.47
27,2022,HBA,Jun–Jul,152,212,-0.123,call,61,456.1,0.073,-2.79051e-07,611.93,48.07,1121.55,133.57,0.01912,3099.3271,0.0189,0.01822,3099.3271,0.0095,0.0919,0.0552,0.0094,0.0085,0.0134,672.79,4334.59
27,2022,Alaton,Jun–Jul,152,212,-0.123,call,61,456.1,0.073,-2.79051e-07,590.87,65.41,1128.24,136.01,0.01918,2691.2909,0.0327,0.01719,2691.2909,0.0163,0.142,0.0593,0.0077,0.0139,0.0211,672.79,4334.59
27,2022,Benth,Jun–Jul,152,212,-0.123,call,61,456.1,0.073,-2.79051e-07,608.61,49.16,1122.62,134.12,0.01807,3033.4914,0.0175,0.01511,3033.4914,0.0086,0.0994,0.0578,0.0047,0.0066,0.01,672.79,4334.59
27,2022,XGB,Jun–Jul,152,212,-0.123,call,61,456.1,0.073,-2.79051e-07,613.46,48.62,1123.92,133.75,0.02011,3129.8209,0.0214,0.0178,3129.8209,0.0106,0.0673,0.0438,0.0106,0.012,0.0136,672.79,4334.59
27,2022,WaveletFNN,Jun–Jul,152,212,-0.123,call,61,456.1,0.073,-2.79051e-07,624.81,69.99,1115.1,134.74,0.01889,3356.3093,0.0384,0.01629,3356.3093,0.019,0.1749,0.0723,0.0053,0.0186,0.0247,672.79,4334.59
27,2022,LSTM,Jun–Jul,152,212,-0.123,call,61,456.1,0.073,-2.79051e-07,704.95,41.66,1082.93,127.35,0.02074,4948.9446,0.0184,0.01752,4948.9446,0.009,0.076,0.0561,0.0084,0.0065,0.0102,672.79,4334.59
27,2022,FeedForwardNN,Jun–Jul,152,212,-0.123,call,61,456.1,0.073,-2.79051e-07,656.85,46.61,1103.12,132.07,0.02023,3992.5725,0.0204,0.01795,3992.5725,0.0101,0.1125,0.0623,0.008,0.0085,0.0132,672.79,4334.59
27,2023,HBA,Apr,91,120,0.108,put,30,39.3,0.03,3.38882e-07,68.64,28.57,1126.36,132.91,0.01287,40.9822,0.0001,0.01175,40.9822,0.0001,-0.0,-0.0007,-0.0002,-0.0,0.0001,27.65,232.99
27,2023,Alaton,Apr,91,120,0.108,put,30,39.3,0.03,3.38882e-07,65.23,29.43,1122.23,134.42,0.00052,52.3584,0.0,0.00323,52.3584,-0.0,0.001,0.0004,0.0,0.0001,0.0,27.65,232.99
27,2023,Benth,Apr,91,120,0.108,put,30,39.3,0.03,3.38882e-07,67.16,27.53,1126.33,132.31,-0.00907,41.5677,0.0001,-0.00637,41.5677,0.0,0.001,0.0019,-0.0006,-0.0002,0.0,27.65,232.99
27,2023,XGB,Apr,91,120,0.108,put,30,39.3,0.03,3.38882e-07,67.84,28.06,1122.73,133.85,0.00277,41.3467,0.0,0.00713,41.3467,-0.0,0.0002,0.0005,0.0001,0.0001,0.0,27.65,232.99
27,2023,WaveletFNN,Apr,91,120,0.108,put,30,39.3,0.03,3.38882e-07,83.82,38.03,1126.18,133.48,0.04126,28.0552,0.0009,0.04853,28.0552,0.0004,-0.0036,-0.0053,0.0003,0.0005,0.0012,27.65,232.99
27,2023,LSTM,Apr,91,120,0.108,put,30,39.3,0.03,3.38882e-07,74.67,24.75,1124.82,132.63,0.00217,17.9852,0.0,0.02448,17.9852,-0.0001,-0.0004,-0.0016,0.0,0.0002,0.0002,27.65,232.99
27,2023,FeedForwardNN,Apr,91,120,0.108,put,30,39.3,0.03,3.38882e-07,104.53,27.85,1127.14,132.34,0.02088,2.3495,0.0,-0.00529,2.3495,-0.0,0.0,0.0001,-0.0,-0.0,0.0,27.65,232.99
27,2024,HBA,Apr,91,120,0.167,put,30,39.1,0.022,7.99912e-07,62.08,27.21,1116.39,129.8,0.01197,55.7484,0.0002,0.00775,55.7484,0.0001,0.001,0.0025,0.0002,0.0004,0.0001,67.27,0.0
27,2024,Alaton,Apr,91,120,0.167,put,30,39.1,0.022,7.99912e-07,62.23,30.43,1115.1,133.03,0.01514,66.8792,0.0003,0.01945,66.8792,0.0001,-0.0012,-0.0008,0.0006,0.0002,0.0005,67.27,0.0
27,2024,Benth,Apr,91,120,0.167,put,30,39.1,0.022,7.99912e-07,60.96,26.56,1116.3,130.37,-0.00175,57.3913,0.0,0.00118,57.3913,-0.0,-0.0003,-0.0003,0.0001,0.0002,0.0,67.27,0.0
27,2024,XGB,Apr,91,120,0.167,put,30,39.1,0.022,7.99912e-07,66.16,28.52,1113.94,131.09,0.02214,45.5426,0.0004,0.03143,45.5426,0.0002,-0.002,-0.0024,0.0002,0.0007,0.0008,67.27,0.0
27,2024,WaveletFNN,Apr,91,120,0.167,put,30,39.1,0.022,7.99912e-07,105.22,41.06,1121.29,131.39,0.06921,6.0523,0.0005,0.04157,6.0523,0.0002,-0.0003,0.0015,-0.0001,0.0,0.0002,67.27,0.0
27,2024,LSTM,Apr,91,120,0.167,put,30,39.1,0.022,7.99912e-07,72.11,25.63,1117.44,131.83,0.00833,23.2893,0.0,-0.00031,23.2893,-0.0,0.0,0.0001,-0.0,-0.0,0.0,67.27,0.0
27,2024,FeedForwardNN,Apr,91,120,0.167,put,30,39.1,0.022,7.99912e-07,76.26,26.07,1115.75,129.02,0.02718,18.637,0.0003,0.01959,18.637,0.0001,-0.0003,0.0012,-0.0,0.0002,0.0002,67.27,0.0
28,2015,HBA,Apr–Jul,91,212,-0.436,call,122,479.6,0.478,-4.60488e-07,581.42,53.73,1404.96,95.96,0.03943,2035.5732,0.1868,0.03792,2035.5732,0.0981,-0.0934,0.2491,0.0589,0.0993,0.1643,538.55,1179.92
28,2015,Alaton,Apr–Jul,91,212,-0.436,call,122,479.6,0.478,-4.60488e-07,567.64,54.73,1416.1,96.33,0.0396,1774.3008,0.1859,0.0388,1774.3008,0.0977,-0.0991,0.2275,0.0625,0.1051,0.1709,538.55,1179.92
28,2015,Benth,Apr–Jul,91,212,-0.436,call,122,479.6,0.478,-4.60488e-07,575.44,55.03,1411.65,95.3,0.03734,1922.3043,0.1748,0.03572,1922.3043,0.0914,-0.1366,0.224,0.0458,0.0984,0.1525,538.55,1179.92
28,2015,XGB,Apr–Jul,91,212,-0.436,call,122,479.6,0.478,-4.60488e-07,573.81,53.01,1410.94,95.44,0.03851,1885.915,0.1745,0.03683,1885.915,0.0912,-0.1142,0.2379,0.0516,0.0949,0.156,538.55,1179.92
